lastCred,interest,payment,remCred,isFraud
31148.68,0.05,4474.53,26803.94,0
24525.95,0.05,770.53,23857.61,0
14277.28,0.01,475.91,13813.27,0
7296.74,0.0,1386.0,5910.74,0
85194.06,0.01,1060.63,84204.43,0
34601.67,0.02,3322.06,31337.28,0
36454.14,0.04,177.33,36398.32,0
67593.58,0.02,352.46,67353.78,0
52855.62,0.02,3780.78,49162.93,0
92654.59,0.05,2051.05,90989.6,0
90778.28,0.04,2645.97,88434.9,0
68198.41,0.03,1272.94,67095.97,0
5608.84,0.02,2241.15,3377.04,0
20551.23,0.01,2518.17,18050.19,0
90027.16,0.01,4441.32,85660.86,0
39660.88,0.05,4381.32,35444.81,0
47601.16,0.01,4336.1,43304.73,0
96510.7,0.01,2435.81,94155.32,0
21294.15,0.01,2080.56,19231.34,0
44288.57,0.03,152.41,44246.88,0
85107.55,0.0,4771.24,80336.31,0
72045.99,0.05,2988.55,69357.63,0
25339.76,0.04,2104.43,23319.8,0
26809.22,0.02,1470.48,25383.42,0
67635.03,0.05,3068.13,64848.71,0
88979.6,0.02,4342.73,84785.17,0
9119.93,0.02,3158.57,5976.56,0
48539.35,0.05,572.13,48169.47,0
99651.99,0.05,2985.08,97082.13,0
46358.89,0.03,3977.26,42497.53,0
3763.52,0.0,865.12,2898.4,0
60776.06,0.0,1320.41,59455.65,0
15667.74,0.03,1906.78,13800.13,0
32632.02,0.03,190.08,32523.52,0
67331.46,0.02,738.54,66705.14,0
76666.29,0.01,3190.57,73539.61,0
45820.18,0.04,3828.55,42144.36,0
31499.31,0.04,3787.52,27816.79,0
26830.21,0.0,2969.43,23860.78,0
58329.76,0.04,3171.42,55352.77,0
25493.21,0.03,2320.3,23236.64,0
74227.56,0.01,2101.66,72187.76,0
9939.83,0.01,1135.32,8812.79,0
10322.4,0.03,3226.9,7121.31,0
75818.58,0.01,593.63,75288.13,0
31436.39,0.01,4331.35,27131.24,0
69603.17,0.03,3787.63,65989.55,0
76334.06,0.01,2623.3,73774.37,0
11034.89,0.02,4358.41,6694.87,0
69491.53,0.01,1052.95,68496.49,0
65326.81,0.01,3822.44,61558.81,0
62782.52,0.02,2166.46,60720.7,0
78700.4,0.02,3304.77,75526.8,0
40572.3,0.01,892.69,39713.42,0
45758.49,0.05,3758.91,42190.24,0
13013.5,0.04,956.08,12100.8,0
74535.76,0.01,1325.75,73272.12,0
9171.11,0.05,3396.84,5812.48,0
88225.75,0.01,2526.2,85773.07,0
30853.77,0.03,3270.84,27660.06,0
79602.42,0.03,3136.79,76821.48,1
67972.44,0.03,3195.74,64946.63,0
65249.07,0.01,4486.44,60817.0,0
95522.65,0.03,4820.14,90941.32,0
20633.79,0.01,4797.49,15853.49,0
80520.2,0.02,1635.2,79019.2,0
77387.77,0.01,1146.39,76305.87,0
44530.56,0.02,1860.48,42744.3,0
81458.96,0.03,809.66,80852.95,0
92857.92,0.05,517.15,92727.68,0
24747.43,0.01,2194.68,22573.37,0
8124.53,0.04,3391.77,4759.84,0
23945.33,0.05,3974.16,20070.94,0
70441.24,0.01,2863.9,67636.04,0
6917.98,0.04,2537.61,4403.43,0
74089.88,0.0,742.78,73347.1,0
48395.54,0.02,290.58,48185.62,0
11643.73,0.04,1368.11,10314.43,0
66417.0,0.01,4724.21,61748.14,0
96100.57,0.01,1774.11,94406.54,0
8191.63,0.03,960.59,7251.52,0
78474.68,0.02,2720.19,75885.28,0
75593.22,0.04,458.43,75386.77,0
86815.38,0.05,3750.17,83426.94,0
50668.26,0.04,2253.11,48584.04,0
12681.27,0.03,4667.58,8045.39,0
79872.57,0.02,1911.83,78093.86,0
17246.46,0.02,4342.98,12932.22,0
29280.62,0.02,4265.71,25063.71,0
38317.41,0.02,1779.25,36602.02,0
95080.24,0.01,1260.99,93898.48,0
41790.84,0.0,109.9,41680.94,0
39588.44,0.03,4657.63,35029.78,0
39144.46,0.0,4971.58,34172.88,0
52846.19,0.02,1414.96,51519.31,0
69096.96,0.01,87.61,69066.93,0
62619.13,0.04,4424.97,58402.89,0
38536.54,0.02,4607.49,33993.28,0
4657.9,0.04,1318.83,3354.6,0
59444.24,0.03,4400.82,55192.03,0
62690.77,0.0,3312.57,59378.2,0
64310.44,0.05,1224.93,63353.47,0
25210.24,0.03,3513.63,21759.64,0
31431.99,0.02,2026.27,29458.11,0
36376.02,0.04,1143.17,35354.1,0
54018.19,0.02,3058.01,51050.21,0
64508.57,0.01,1860.47,62701.86,0
57767.82,0.03,2505.96,55406.28,0
77854.65,0.01,645.07,77274.46,0
30762.78,0.05,1263.94,29627.02,0
38074.51,0.01,2597.06,35509.18,0
86027.98,0.04,4398.56,81916.18,0
12351.56,0.03,4126.49,8255.95,0
23863.42,0.01,2458.01,21425.3,0
18209.95,0.04,1268.79,17001.86,0
61033.94,0.04,411.26,60826.13,0
14886.44,0.04,4930.05,10006.01,0
11967.04,0.01,1894.15,10082.86,0
83464.3,0.0,4246.02,79218.28,0
63206.38,0.03,1045.7,62318.7,0
46314.5,0.04,2777.7,43691.18,0
19927.98,0.03,192.81,19784.99,0
44095.49,0.03,4256.91,39948.82,0
92296.22,0.01,4618.57,87754.56,0
19940.54,0.01,3064.83,16892.33,0
75549.58,0.01,411.61,75200.93,0
88419.73,0.02,2782.84,85784.26,0
48197.48,0.05,1347.07,47051.23,0
97376.4,0.01,3304.98,94152.57,0
16971.9,0.03,1668.92,15345.41,0
11933.42,0.04,1853.22,10119.98,0
52969.51,0.01,2200.03,50813.62,0
16438.51,0.03,2858.02,13621.59,0
73746.66,0.04,4145.9,69846.58,0
51476.12,0.03,3495.19,48109.62,0
72926.3,0.04,2172.79,70996.6,0
64243.6,0.05,4890.37,59620.91,0
26649.49,0.03,3869.56,22846.55,0
42599.5,0.03,3214.97,39491.03,0
85768.72,0.01,1283.13,84557.06,0
70955.5,0.01,4135.52,66879.11,0
51752.47,0.05,2146.88,49928.57,1
55381.74,0.03,4313.68,51206.51,0
69610.7,0.03,404.99,69379.74,0
8713.87,0.02,1038.07,7690.32,0
25937.06,0.05,867.45,25177.68,0
55122.34,0.0,4030.5,51091.84,0
19091.16,0.03,716.23,18422.66,0
70946.36,0.04,2717.16,68465.69,0
90532.77,0.01,3071.21,87537.0,0
94150.42,0.03,4080.79,90305.01,0
57416.01,0.03,647.97,56911.58,0
49791.88,0.03,1086.4,48829.96,0
46113.46,0.03,2597.65,43631.09,0
26334.51,0.03,3870.62,22529.73,0
60262.67,0.02,787.39,59575.72,0
90274.07,0.01,3874.7,86474.6,0
15393.8,0.01,1753.1,13653.53,0
40148.19,0.01,3852.83,36328.82,0
50435.34,0.0,1038.21,49397.13,0
45387.39,0.0,1963.84,43423.55,0
59199.69,0.04,3696.76,55700.26,0
35926.13,0.0,2998.47,32927.66,0
90671.22,0.03,228.26,90669.64,0
15930.02,0.01,3110.23,12833.07,0
97531.91,0.05,4652.84,93285.45,0
65389.94,0.03,1562.15,63991.26,0
24716.1,0.02,673.69,24083.6,0
1624.02,0.0,21.18,1602.84,0
59948.72,0.04,3071.96,57076.59,0
23299.81,0.01,2024.77,21294.46,0
26509.13,0.03,4992.9,21582.5,0
99404.55,0.03,703.48,98949.58,0
58002.42,0.02,3001.73,55097.36,0
57038.72,0.02,4896.63,52237.15,0
67209.37,0.02,3755.48,63565.91,0
90930.65,0.01,485.9,90520.53,0
7649.42,0.01,1923.68,5732.11,0
52387.89,0.04,416.93,52145.59,0
67454.53,0.02,1042.85,66524.1,0
93250.95,0.01,4795.26,88533.4,0
84726.88,0.03,3527.97,81410.73,0
8157.17,0.03,4990.32,3187.24,0
23598.19,0.01,325.59,23292.27,0
13057.9,0.02,3881.2,9198.46,0
27060.97,0.01,4975.34,22108.18,0
54719.01,0.0,4693.44,50025.57,0
27640.01,0.04,3630.84,24101.3,0
24961.48,0.03,2253.64,22770.24,0
86375.37,0.01,3332.04,83115.31,0
80492.17,0.05,3163.53,77664.02,0
55380.07,0.01,3126.48,52299.74,0
65489.47,0.04,1645.76,64062.01,0
44164.42,0.05,2616.0,41732.44,0
67704.15,0.01,3295.42,64465.15,0
72826.84,0.04,3429.14,69640.46,0
7851.89,0.03,4178.45,3693.07,0
82341.17,0.02,4505.37,77973.04,0
24527.7,0.04,4194.24,20415.22,0
75329.99,0.05,1989.21,73654.65,0
13966.73,0.03,3970.64,10031.01,0
93114.29,0.03,492.27,92854.81,0
53608.02,0.02,2613.47,51083.9,0
65630.34,0.01,2868.56,62816.47,0
21705.43,0.02,2845.35,18896.26,0
11502.46,0.04,1284.97,10255.83,0
11790.74,0.02,926.41,10883.98,0
61482.97,0.03,1879.83,59756.85,0
80771.19,0.02,3492.45,77413.36,0
6612.52,0.04,265.13,6369.43,0
82433.05,0.04,2050.91,80656.92,0
14318.58,0.0,672.77,13645.81,0
75834.03,0.05,2043.76,74106.25,0
85621.58,0.03,935.73,84899.9,0
50532.26,0.03,1445.12,49213.47,0
28589.9,0.02,3658.45,24979.1,0
36759.65,0.04,3165.54,33716.64,0
8539.73,0.02,1596.65,6957.31,0
59766.15,0.02,616.44,59249.32,0
56502.08,0.01,936.02,55613.15,0
37727.02,0.02,1285.46,36504.44,0
55720.51,0.02,1400.25,54413.13,0
60836.65,0.03,1027.76,59960.98,0
57265.77,0.04,2765.61,54691.05,0
9377.14,0.05,4833.81,4582.4,0
16190.43,0.01,1894.06,14309.86,0
29654.32,0.03,3805.95,25922.51,0
81579.43,0.04,1323.32,80528.04,0
14786.76,0.04,758.14,14077.91,0
84320.51,0.0,796.65,83523.86,0
80342.14,0.02,724.82,79751.22,0
55734.08,0.04,3076.23,52843.63,0
52795.54,0.04,4370.01,48601.52,0
6207.22,0.0,1552.35,4654.87,0
45025.81,0.05,1731.67,43481.75,0
32146.75,0.05,2751.74,29528.95,0
31249.13,0.02,1029.33,30271.88,0
27939.97,0.05,3799.94,24256.45,0
35953.78,0.04,564.35,35509.28,0
4386.43,0.01,4039.8,350.29,0
65968.52,0.05,556.12,65687.27,0
43611.26,0.04,4485.98,39270.65,0
92440.9,0.03,2847.26,89824.74,0
22400.39,0.04,536.68,21938.38,0
82582.33,0.04,2326.93,80530.67,0
44179.13,0.02,2248.3,42004.46,0
75614.69,0.0,791.92,74822.77,0
67992.17,0.05,3791.29,64484.18,0
83794.35,0.02,1222.9,82711.11,0
88732.8,0.04,2262.07,86766.51,0
98496.54,0.01,3971.21,94607.41,0
81811.71,0.01,3123.27,78756.62,0
15871.31,0.04,4681.37,11242.84,0
1666.49,0.01,901.41,766.47,0
57821.3,0.05,1008.47,57053.75,0
70081.01,0.02,160.79,70037.02,0
39608.09,0.01,3652.41,35988.69,0
42187.3,0.01,572.24,41650.22,0
8131.72,0.01,2063.81,6074.69,0
54205.65,0.04,3661.44,50724.9,0
59505.72,0.05,4119.11,55634.55,0
15370.9,0.03,3435.21,11974.12,0
82684.13,0.05,540.73,82487.92,0
51396.71,0.04,1164.78,50403.25,0
5716.69,0.05,1521.11,4219.4,0
54660.48,0.02,4329.88,50421.7,0
77432.29,0.05,3158.95,74595.97,0
33856.02,0.03,2578.93,31361.73,0
24018.12,0.05,740.93,23377.27,0
53527.39,0.02,3658.84,49957.76,0
57231.89,0.03,4406.79,52968.18,0
40290.86,0.01,428.34,39896.1,0
31124.35,0.0,450.18,30674.17,0
60391.9,0.04,4507.88,56085.33,0
24542.0,0.03,71.27,24532.08,0
71872.04,0.04,295.98,71815.63,0
69620.05,0.01,865.38,68812.69,0
99802.42,0.03,451.91,99600.02,0
49562.26,0.05,1092.16,48676.61,0
62597.32,0.05,2763.1,60095.04,0
34768.43,0.04,1366.87,33517.45,0
54808.8,0.02,537.99,54362.16,0
64330.0,0.0,2040.4,62289.6,0
31164.19,0.03,2910.51,28331.59,0
51742.27,0.02,2115.15,49713.36,0
46449.19,0.01,2240.71,44247.19,0
59575.58,0.0,4658.18,54917.4,0
43686.54,0.01,2187.98,41534.97,0
65664.04,0.02,2802.86,62970.62,0
23647.81,0.0,3478.25,20169.56,0
69444.69,0.05,2735.47,66998.57,0
33765.13,0.0,115.52,33649.61,0
71888.84,0.04,3376.13,68752.34,0
5872.75,0.02,562.7,5319.84,0
74411.17,0.05,4075.05,70646.17,0
46459.93,0.01,2003.53,44495.12,0
66865.84,0.05,1913.89,65230.56,0
4068.82,0.04,311.09,3771.29,0
50665.31,0.04,2266.58,48567.61,0
62403.65,0.01,3184.68,59270.97,0
37858.3,0.02,2087.56,35833.84,0
40420.37,0.02,865.92,39665.11,1
7577.66,0.03,2315.62,5280.98,0
13369.88,0.04,4977.85,8436.6,0
4301.0,0.04,3653.84,661.5,0
67565.5,0.05,947.58,66899.44,0
12105.89,0.0,2809.85,9296.04,0
49620.3,0.05,1609.56,48217.49,0
65581.23,0.03,1329.13,64416.05,0
48648.41,0.05,1899.45,46951.66,0
36670.58,0.05,3083.47,33739.9,0
22445.15,0.0,2268.79,20176.36,0
6440.77,0.03,2567.68,3889.19,0
98620.29,0.03,2904.37,95962.47,0
89838.46,0.01,3164.89,86748.44,0
4951.17,0.05,2397.52,2574.28,0
16255.93,0.05,2375.07,13948.59,0
76405.3,0.04,700.6,75959.38,0
16921.85,0.04,2372.41,14605.85,0
79339.86,0.01,1555.15,77850.83,0
42941.78,0.04,4175.4,38909.52,0
65100.37,0.03,3016.0,62247.12,0
68417.83,0.01,2761.54,65713.3,0
25980.18,0.05,457.85,25630.58,0
46904.07,0.03,406.33,46615.0,0
60481.63,0.04,3497.64,57185.6,0
15864.86,0.02,694.0,15197.3,0
7843.71,0.02,2806.67,5050.11,0
44969.28,0.03,4967.33,40114.37,0
24879.74,0.02,4999.59,19921.62,0
89002.01,0.05,4790.89,84581.96,0
32738.16,0.01,1693.13,31072.31,0
78544.64,0.0,131.81,78412.83,0
30125.03,0.03,4552.02,25648.32,0
84689.0,0.03,1906.33,82994.39,0
68502.91,0.03,3832.64,64841.53,0
88784.5,0.02,1595.47,87337.0,0
52260.01,0.03,2456.34,49934.32,0
66154.16,0.05,3708.64,62721.16,0
40174.02,0.0,3147.37,37026.65,0
25973.95,0.0,4196.59,21777.36,0
19005.4,0.02,116.64,18920.44,0
21692.75,0.04,2827.24,18937.82,0
42795.91,0.02,2684.8,40182.44,0
57090.25,0.04,2450.29,54830.26,0
46100.23,0.0,1454.27,44645.96,0
6048.14,0.02,4494.34,1563.88,0
3356.84,0.03,913.42,2451.81,0
63928.22,0.0,2194.06,61734.16,0
56821.77,0.01,4311.6,52557.52,0
63921.68,0.03,502.81,63578.67,0
2550.48,0.03,773.7,1783.16,0
88317.16,0.01,1564.54,86826.22,0
68506.2,0.04,4003.13,64731.42,0
26823.57,0.04,3509.17,23403.81,0
94558.54,0.03,2987.98,91806.96,0
63415.44,0.01,3521.09,59947.2,0
18645.59,0.04,1726.39,17067.67,1
94018.44,0.02,1810.48,92364.66,0
45680.53,0.02,1590.72,44165.94,0
69878.91,0.01,4483.13,65454.01,0
63436.46,0.03,3261.23,60333.82,0
3963.01,0.03,1783.69,2189.23,0
63401.56,0.03,583.23,62976.83,0
61342.49,0.01,2123.05,59270.56,0
28263.3,0.05,4152.56,24228.5,0
99463.9,0.01,899.96,98646.83,0
5047.45,0.04,2013.21,3051.06,0
3576.35,0.04,2329.95,1258.32,0
62814.31,0.01,4128.78,58737.88,0
81713.34,0.03,1326.93,80590.69,0
27028.94,0.01,3873.2,23178.26,0
12984.3,0.05,3518.09,9520.31,0
61783.99,0.0,2281.58,59502.41,0
915.99,0.03,824.28,94.0,0
95642.59,0.04,2720.46,93240.94,0
16086.18,0.01,4877.52,11222.07,0
37327.66,0.03,1026.38,36394.6,0
6049.34,0.05,4320.05,1754.5,0
4035.26,0.04,3165.42,883.29,0
8370.53,0.04,1322.57,7075.86,0
10455.22,0.02,2806.03,7666.62,0
67019.1,0.03,798.91,66387.74,0
91724.38,0.01,3630.1,88170.72,0
29930.16,0.03,4827.5,25177.49,0
41497.64,0.03,1599.65,40001.73,0
26359.7,0.04,4584.73,21862.84,0
95037.76,0.01,4136.06,90980.9,0
94799.52,0.01,448.51,94430.01,0
10015.08,0.03,2040.96,7999.16,0
8396.61,0.01,2832.41,5571.2,0
53650.72,0.0,1190.54,52460.18,0
78985.0,0.02,4498.23,74618.41,0
98673.62,0.01,575.18,98180.67,0
91268.87,0.01,374.52,90970.41,0
61134.35,0.05,2469.31,58919.77,0
11052.07,0.04,2738.23,8350.68,0
33181.36,0.03,2191.12,31073.19,0
72648.31,0.04,4267.94,68622.53,0
65479.8,0.05,4990.11,60762.52,0
23428.44,0.05,3185.54,20340.52,0
32466.56,0.01,4488.2,28005.42,0
6950.14,0.01,4948.07,2007.86,0
90413.4,0.04,4601.19,86113.59,0
85156.27,0.0,1660.69,83495.58,0
85955.63,0.02,4004.88,82094.01,0
35145.27,0.02,2453.3,32750.55,0
96476.97,0.0,4149.03,92327.94,0
80676.29,0.0,840.29,79836.0,0
11318.76,0.01,1019.26,10308.93,0
86024.08,0.03,3638.53,82600.61,0
71013.23,0.01,253.38,70819.03,0
29347.79,0.04,1161.27,28284.35,0
63076.43,0.0,343.28,62733.15,0
34076.39,0.03,475.15,33686.43,0
33115.48,0.02,2289.54,30881.13,0
26192.71,0.04,3728.72,22737.74,1
92076.63,0.03,4427.9,87878.92,0
4828.28,0.02,1146.29,3690.04,0
16390.55,0.05,1238.73,15220.11,0
99767.82,0.04,1056.63,99043.75,0
65890.51,0.0,1466.93,64423.58,0
44795.34,0.04,4277.15,40667.51,0
51451.44,0.04,2587.09,49035.85,0
64149.22,0.04,456.82,63906.23,0
79235.41,0.05,1368.95,78196.61,0
33599.76,0.03,3473.92,30209.84,0
22499.74,0.03,4990.19,17565.8,0
21231.5,0.02,3931.69,17335.2,0
69626.28,0.03,4164.74,65635.61,0
44761.22,0.01,804.18,43994.34,0
40862.77,0.03,4220.26,36744.67,0
77702.69,0.04,1975.21,75986.49,0
8906.2,0.04,2450.68,6485.21,0
11024.78,0.05,4981.45,6089.27,0
22052.22,0.04,3893.36,18232.37,0
22889.11,0.02,1891.65,21035.61,0
92274.42,0.05,1039.25,91619.65,0
27486.47,0.05,3491.83,24109.17,0
87047.71,0.02,4213.97,82978.82,0
94063.49,0.01,4758.89,89382.99,0
68843.49,0.02,3072.15,65886.08,0
37353.88,0.0,4503.76,32850.12,0
2856.92,0.05,2765.21,103.61,0
74344.76,0.04,2733.27,71859.31,0
33833.21,0.01,3447.56,30413.84,0
50194.99,0.04,2881.19,47481.12,0
1013.28,0.04,525.44,491.22,0
90059.78,0.03,4721.58,85563.35,0
94200.77,0.01,350.68,93928.59,0
74462.07,0.01,1945.2,72578.92,0
61539.95,0.01,1726.26,59864.97,0
80597.7,0.02,4618.96,76113.07,0
84743.76,0.04,1521.01,83505.23,0
53415.77,0.02,4542.43,48962.37,0
51106.23,0.01,43.35,51105.47,0
37217.9,0.01,217.93,37030.98,0
67800.55,0.01,4038.39,63818.66,0
95139.71,0.01,2300.93,92918.06,0
92216.91,0.0,4898.76,87318.15,0
43767.4,0.02,2574.32,41266.03,0
98469.87,0.02,2492.66,96141.33,0
43765.77,0.01,4834.64,38967.6,0
30893.53,0.05,1475.14,29547.11,0
54219.47,0.01,1640.1,52624.55,0
58975.35,0.02,1568.2,57505.44,0
675.51,0.0,39.33,636.18,0
87989.16,0.01,4366.36,83696.12,0
79001.96,0.01,2119.65,76948.14,0
10885.71,0.0,2466.25,8419.46,0
1381.25,0.03,603.03,781.67,0
80771.73,0.05,4426.45,76681.83,0
82646.02,0.0,4392.77,78253.25,0
44481.47,0.02,3014.44,41541.17,0
20632.55,0.0,4100.42,16532.13,0
19201.53,0.03,4489.86,14759.67,0
70037.2,0.04,2151.62,68119.04,0
83164.18,0.0,1017.58,82146.6,0
43991.11,0.04,673.78,43463.97,0
61579.86,0.01,4736.84,56894.34,0
63087.69,0.04,2601.05,60696.93,0
87665.39,0.03,2805.39,85079.16,0
89269.05,0.03,2486.05,87006.17,0
28341.73,0.01,714.54,27650.81,0
97268.05,0.05,1823.28,95850.05,0
50746.09,0.02,1620.52,49210.15,0
93983.6,0.03,766.97,93451.59,0
37401.54,0.01,4065.3,33367.41,0
81820.62,0.03,1677.54,80347.63,0
80344.31,0.04,1983.91,78628.21,0
21697.72,0.03,865.3,20886.66,0
46521.71,0.03,1574.83,45063.18,0
95878.86,0.05,4437.53,91840.83,0
21508.61,0.03,3295.74,18266.64,0
47709.81,0.04,2909.1,44959.74,0
7999.11,0.04,4227.69,3798.08,0
12379.24,0.02,1538.11,10861.76,0
17443.38,0.02,3062.23,14410.22,0
74899.82,0.01,2271.63,72690.61,0
68840.47,0.01,2765.43,66132.41,0
57836.03,0.04,4274.97,53753.85,0
18095.17,0.04,2109.61,16045.88,0
59123.42,0.01,1003.67,58169.02,0
28395.24,0.02,228.3,28214.27,0
68883.7,0.01,4551.93,64389.17,0
94116.0,0.04,2884.86,91544.86,0
78277.2,0.04,4128.43,74409.69,0
14043.23,0.01,4440.37,9614.56,0
14445.81,0.01,2199.59,12258.26,0
62598.73,0.03,3049.87,59705.36,0
1370.97,0.03,360.35,1014.05,0
43486.51,0.04,1557.09,42074.38,0
71269.66,0.02,2498.74,68889.7,0
59964.52,0.01,438.38,59576.11,0
48518.11,0.01,1623.98,46934.56,0
34012.82,0.03,3635.83,30462.02,0
45457.51,0.01,4126.31,41369.08,0
5987.87,0.04,4446.92,1560.91,0
5704.55,0.05,397.56,5330.76,0
81460.48,0.04,3522.59,78209.42,0
79346.26,0.03,4357.9,75186.73,0
57679.89,0.04,3385.71,54486.45,0
88067.74,0.01,2928.1,85213.03,0
95992.28,0.03,1777.7,94454.56,0
68170.12,0.03,4681.29,63659.26,0
27667.85,0.0,1497.21,26170.64,0
71906.88,0.03,2322.06,69764.59,0
26572.04,0.02,4494.98,22121.35,0
76856.35,0.01,1617.49,75302.91,0
65701.33,0.04,4558.58,61361.75,0
19927.31,0.02,4336.34,15624.18,0
53174.36,0.05,424.87,52971.05,0
67626.31,0.03,4955.36,62840.02,0
78912.96,0.03,234.64,78875.6,0
52707.99,0.01,4423.45,48328.46,0
29500.14,0.01,4214.24,25310.48,0
27839.62,0.0,942.85,26896.77,0
46592.14,0.05,624.56,46161.71,0
95528.17,0.02,3899.42,91787.96,0
33669.58,0.05,1941.57,31868.3,0
19913.79,0.04,4709.07,15271.1,0
56816.59,0.04,1867.7,55138.28,0
7229.2,0.05,4349.07,2910.25,0
64104.66,0.04,1714.82,62603.52,0
62510.92,0.02,4126.52,58488.58,0
72404.38,0.05,3172.24,69533.82,0
65482.53,0.04,2524.66,63176.15,0
92247.55,0.04,4743.84,87811.2,0
97006.06,0.02,2560.78,94606.96,0
70734.58,0.01,4584.82,66208.71,0
87920.68,0.04,4113.47,84100.28,0
64178.56,0.0,609.97,63568.59,0
95735.16,0.05,1731.68,94402.38,0
89565.76,0.03,3114.29,86675.38,0
85834.39,0.0,1032.21,84802.18,0
52648.36,0.02,797.83,51938.28,0
67635.14,0.02,1833.47,65914.4,0
86960.9,0.05,1175.01,86148.23,0
27676.33,0.05,4046.22,23745.43,0
94925.69,0.04,4785.82,90456.29,0
10312.7,0.01,3286.61,7034.68,0
18858.93,0.02,2619.72,16270.64,0
46944.37,0.0,3543.8,43400.57,0
65777.32,0.02,4310.89,61576.06,0
61492.07,0.02,1662.11,59932.45,0
48591.41,0.03,1048.41,47664.48,0
42179.11,0.0,2261.03,39918.08,0
97975.27,0.02,940.19,97198.37,0
68561.38,0.01,4318.17,64300.34,0
36490.24,0.02,3333.28,33217.78,0
14357.36,0.0,2995.1,11362.26,0
33556.56,0.01,3442.88,30141.64,0
60479.33,0.0,157.86,60321.47,0
16253.82,0.01,2156.44,14110.92,0
33894.89,0.05,2444.76,31591.36,0
63789.59,0.03,2196.69,61752.37,0
84597.51,0.02,1388.73,83349.78,0
74236.92,0.03,4847.41,69575.1,0
73032.4,0.0,2586.55,70445.85,0
13472.7,0.03,202.4,13303.98,0
83769.82,0.04,1975.68,82073.37,0
12064.29,0.0,2847.94,9216.35,0
47462.08,0.01,4414.13,43087.5,0
90518.22,0.03,836.35,89908.17,0
25643.88,0.02,4135.14,21551.48,0
64444.05,0.05,2382.47,62330.1,0
65530.36,0.02,4453.39,61186.19,0
53612.39,0.04,4931.23,48859.87,0
31710.01,0.04,3402.14,28413.57,0
28943.74,0.04,4994.07,24046.15,0
59610.26,0.04,2001.65,57807.31,0
69134.11,0.03,800.71,68506.24,0
77930.67,0.05,4618.49,73636.89,0
8688.21,0.05,4778.57,3945.84,0
43319.86,0.05,1987.47,41512.89,0
41325.78,0.04,985.04,40478.49,0
14526.74,0.02,3635.13,10915.82,0
43038.48,0.04,2275.93,40906.01,0
1868.38,0.04,273.19,1601.42,0
62249.62,0.05,1035.03,61473.96,0
25451.07,0.04,3404.29,22131.62,0
58330.97,0.02,4004.35,54423.84,0
20731.24,0.01,1329.04,19419.48,0
78747.86,0.01,1830.61,76982.87,0
23391.43,0.0,4335.8,19055.63,0
26116.11,0.02,673.78,25485.86,0
46694.46,0.01,2551.65,44181.72,0
53520.79,0.02,1139.12,52470.87,0
80471.57,0.03,579.79,80092.96,0
6749.2,0.02,252.65,6507.8,0
42782.89,0.04,4301.82,38623.68,0
65251.58,0.02,3915.41,61444.92,0
95403.07,0.04,2859.85,92861.23,0
60101.46,0.03,4269.92,55981.79,0
63756.27,0.0,3635.07,60121.2,0
8648.12,0.03,244.56,8425.18,0
54835.02,0.04,4869.85,50147.95,0
8937.47,0.04,676.19,8291.07,0
50133.22,0.04,611.74,49688.59,0
24979.46,0.04,1310.55,23752.17,0
11147.04,0.05,4694.69,6498.8,0
39378.19,0.04,496.24,39013.21,0
35571.32,0.04,1034.02,34655.87,0
52023.3,0.01,1607.98,50458.67,0
87585.37,0.01,4858.57,82799.79,0
59859.99,0.05,3740.16,56369.25,0
15792.24,0.01,2973.4,12832.0,0
58142.17,0.01,452.98,57737.64,0
60596.56,0.03,338.93,60409.12,0
52952.53,0.03,706.21,52378.7,0
64394.2,0.01,2600.35,61847.51,0
36789.92,0.04,2989.09,33923.46,0
38328.59,0.01,4501.71,33858.82,0
93304.38,0.05,948.22,92744.93,0
86420.12,0.03,4705.94,81930.23,0
42572.34,0.03,1135.33,41543.44,0
78456.22,0.01,3231.66,75289.94,0
37097.4,0.03,741.42,36448.72,0
11161.92,0.0,4521.04,6640.88,0
76639.38,0.01,3837.95,72865.3,0
84278.72,0.04,1751.82,82807.83,0
84589.74,0.04,4382.76,80488.95,0
19514.12,0.04,3254.46,16324.71,0
15444.86,0.04,1584.33,13912.01,0
95748.3,0.04,1715.9,94351.56,0
38442.71,0.02,431.27,38075.51,0
83190.82,0.03,1314.74,82084.06,0
18402.22,0.03,2207.11,16241.12,0
84267.79,0.04,3468.25,81080.43,0
38189.12,0.0,4425.12,33764.0,0
35264.3,0.04,3571.3,31810.55,0
95006.21,0.02,2038.02,93126.53,0
98850.56,0.02,3792.04,95223.27,0
63710.04,0.0,408.89,63301.15,0
13989.36,0.01,4814.17,9186.85,0
88627.31,0.0,3436.67,85190.64,0
35273.33,0.05,2259.85,33160.45,0
22491.69,0.04,1421.63,21145.03,0
62454.35,0.02,3806.95,58751.49,0
3061.01,0.01,1966.25,1097.31,0
63792.37,0.01,881.27,62964.26,0
5762.12,0.03,56.02,5720.51,0
79533.76,0.04,3984.26,75814.61,0
31037.67,0.02,978.82,30110.58,0
92460.0,0.02,1037.21,91576.89,0
90501.19,0.02,4661.23,85990.8,0
95723.11,0.05,757.51,95364.45,0
31592.25,0.02,2985.88,28659.02,0
27129.44,0.02,2542.35,24632.31,0
4766.04,0.01,2974.58,1795.43,0
35835.01,0.05,1139.57,34844.75,0
32075.88,0.0,2258.32,29930.48,1
